,title,text,url,date,photo,tv,sns,ano,quote
289,거장은 다 모였는데 손님은 줄고..예년보다 한산 ②[칸 결산],"/사진=AFPBBNews뉴스1제 72회 칸 국제영화제가 폐막한다. 올해는 칸 영화제 장학생들이 대거 경쟁 부문에 모였으나, 영화제는 생각보다 화제성이 적고 한산한 분위기다.25일 오후 7시 프랑스 칸 뤼미에르 대극장에서 제72회 칸국제영화제 폐막식이 열린다. 지난 12일간의 여정을 마무리하는 이날 폐막식에는 21편의 경쟁부문 초청작에 대한 시상식도 함께 열린다.올해 칸 국제영화제 경쟁 부문은 그 어느 때보다 많은 거장 감독들이 리스트에 이름을 올렸다. '칸 장학생'이라고 불릴만큼 칸 영화제의 사랑을 받는 감독들이 대거 초청 받았다.  '나, 다니엘 블레이크'와 '보리밭을 흔드는 바람'으로 두 차례 황금종려상을 받은 켄 로치 감독은 '쏘리 위 미스드 유'로 세번째 도전장을 내밀었고, '로제타' '더 차일드'로 역시 두 번 황금종려상을 품은 다르덴 형제 감독(장 피에르 다르덴 뤽 다르덴) 역시 '영 아메드'로 세번째 황금종려상에 도전한다.'트리 오브 라이프'로 황금종려상 영예를 안은 테렌스 멜릭과 '가장 따뜻한 색, 블루'로 수상의 영광을 차지한 압델라티프 케시시 감독도 각각 '어 히든 라이프'와 '메크툽, 마이러브 : 인터메조'로 칸 영화제에 참석했다.여기에 가장 화제를 모은 작품은 '펄프 픽션'으로 황금종려상을 받은 쿠엔틴 타란티노 감독의 '원스 원스 어폰 어 타임 인 할리우드'다. 기존의 황금종려상 수상자들이 이처럼 대거 칸 영화제 경쟁 부분에 초청 받은 것은 올해가 처음이다. 
황금종려상을 두 번 수상한 켄 로치 감독의 '쏘리 위 미스드 유'(왼쪽)와 역시 두번 수상한 다르덴 형제의 '영 아메드' 거장 감독들의 작품에 관심이 쏠렸지만 호불호는 나뉘었다. 두번의 황금종려상을 받은 켄 로치는 켄 로치 스러운 영화를 내놨고, 다르덴 형제의 영화는 후퇴했다는 평가가 이어졌다. 칸 영화제 공식 데일리인 스크린 데일리는 각각 켄 로치 감독에게 2.5점을, 다르덴 형제에 2.4점을 줬다. 이름만으로도 기대를 모으는 거장 감독이 다 모였지만, 분위기는 사뭇 경직됐다.문제는 관객의 주목을 받는 큰 화제작이 없다는 것이다. 경쟁 부분에 추가로 초청 받아 가장 화제를 모았던 '원스 어폰 어 타임 인 할리우드'는 브래드 피트, 레오나르도 디카프리오, 마고 로비 등 할리우드 배우들을 앞세워 주목 받았으나 중후반 반짝 인기에 그쳤다. 영화는 타란티노 감독이 전성기에 내놓은 작품들에 못 미친다는 평을 받고 있다. 
/사진='원스 어폰 어 타임 인 할리우드' 포스터OTT(Over The ToP, 온라인 스트리밍 서비스)가 활성화 된 가운데 칸 영화제가 넷플릭스 영화를 배제하며 넷플릭스도 출품을 거부했다. 이에 지난해 알폰소 쿠아론 감독의 '로마'를 놓친 칸 영화제가 올해도 화제성을 놓친 것이 아닌가 하는 이야기가 이어지고 있다. 날씨도 칸 영화제를 도와주지 않았다. 남프랑스에 이상 저온 현상으로, 지난 14일 개막한 이후 대부분의 날이 흐렸고 평균 15도 이하로 추웠다. 무엇보다 영화제 손님이 가장 많이 찾는 주말에는 내내 비가 내렸다. 대부분의 관객들이 반팔을 입고 다니던 예년의 풍경과 달리 현지인들은 주로 패딩이나 재킷을 입었고, 미처 두터운 옷을 준비하지 못한 관객들은 추위에 떠는 모습이었다. 이런 날씨로 인해 축제 분위기가 덜하고 분위기는 차분한 느낌이었다. 칸 비치에도 수영복을 입고 있는 사람들을 쉽게 찾아볼 수 없었다. 
칸 마켓, 한산한 일본 부스 / 사진=AFPBBNews뉴스1칸 마켓 역시 예년보다는 조용했다. 유럽에 전체적으로 닥친 경제 불황과, 올해 이상 저온 현상등으로 인해 사람들이 가장 붐빌 주말에도 마켓은 한산했다. 한 마켓 관계자는 스타뉴스에 ""올해 칸 마켓이 유난히 한산하다. 예전의 절반에서 3분의 2 정도 수준 밖에 안되는 것 같다""라고 귀띔했다.외신들은 도널드 트럼프 미국 대통령이 중국을 향해 예고한 무역 전쟁으로 중국 바이어들의 참석이 확 줄었다. '큰손'인 중국 바이어들이 칸 영화제에서 미국 영화와 한국영화를 사기 힘들게 되자 대거 참석하지 않은 것이다. 이에 칸 필름마켓 역시 예년보다 활기를 잃었다.올해 칸 국제영화제는 그 어느 때보다 성평등을 강조했지만 칸 영화제에서 가정 폭력전력이 있는 프랑스 배우 알랭 들롱에게 명예 황금종려상을 수여해 논란이 됐다. 영화제 시작 초반, 소식지에는 한국의 승리, 정준영 등이 연관된 '버닝썬' 사태에 대한 보도가 나기도 했다.칸(프랑스)=김미화 기자 letmein@",https://entertain.naver.com/ranking/read?oid=108&aid=0002785812,2019.05.25. 오전 7:00,0,0,,관계자,"관계자는 스타뉴스에 ""올해 칸 마켓이 유난히 한산하다. 예전의 절반에서 3분의 2 정도 수준 밖에 안되는 것 같다""라고 귀띔했다.외신들은 도널드 트럼프 미국 대통령이 중국을 향해 예고한 무역 전쟁으로 중국 바이어들의 참석이 확 줄었다. '큰손'인 중국 바이어들이 칸 영화제에서 미국 영화와 한국영화를 사기 힘들게 되자 대거 참석하지 않은 것이다. 이에 칸 필름마켓 역시 예년보다 활기를 잃었다.올해 칸 국제영화제는 그 어느 때보다 성평등을 강조했지만 칸 영화제에서 가정 폭력전력이 있는 프랑스 배우 알랭 들롱에게 명예 황금종려상을 수여해 논란이 됐다. 영화제 시작 초반, 소식지에는 한국의 승리, 정준영 등이 연관된 '버닝썬' 사태에 대한 보도가 나기도 했다.칸(프랑스)=김미화 기자 letmein@"
290,"잔나비, '학폭' 유영현 탈퇴→최정훈 '김학의 접대父' 해명→사과문 요구[★NEWSing]","/사진=페포니뮤직밴드 잔나비가 홍역을 앓고 있다. 키보드 파트 멤버 유영현이 학교폭력 가해자 과거 논란으로 팀에서 탈퇴 하자마자 리더이자 보컬 최정훈의 아버지가 김학의 전 법무부 차관에게 수천만 원대의 접대를 한 의혹이 일었다. 잔나비 소속사 페포니뮤직 측은 25일 공식입장을 통해 ""어제 한 방송사의 뉴스로 인해 피해를 입고 있다. 뉴스로 보도된 해당 내용은 일절 사실이 아니며 저희 페포니뮤직과는 전혀 관련이 없다""며 ""보도에 거론된 두 아들 또한 아버지의 사업과는 전혀 관련이 없으며 관련 조사를 받은 적도 없다""고 밝혔다.이어 ""현재 확인되지 않은 허위사실들이 무분별하게 커뮤니티 게시판 등에 유포되고 있어 이에 있어 법적 강력조치를 취할 예정""이라며 ""앞으로 근거 없는 허위사실 유포를 자제해주시길 부탁드리겠다""고 전했다. 
/사진=SBS '8뉴스' 방송화면 캡처지난 24일 SBS '8뉴스'에서는 김학의 전 법무부 차관에게 3000만 원이 넘는 향응과 접대를 한 혐의로 검찰 조사를 받은 사업가 최모 씨가 사기와 횡령 혐의로 경찰 조사를 받고 있다고 보도했다. 또한 '8뉴스'는 유명 밴드 보컬로 활동 중인 아들을 포함해 최 씨의 아들 두 명이 회사의 1, 2대 주주로 주총에서 의결권을 행사한 흔적이 있다고 전했다. 최 씨는 ""주식은 두 아들 이름으로 명의신탁 한 것일 뿐, 경영개입은 한 적이 없다""고 해명했다. 이와 함께 ""횡령 제기된 15억 원은 공동대표가 받아간 것이며 A사가 계약 사항을 제대로 이행하지 않아 계약을 해지했다""고 말했다.방송 이후 네티즌들 사이에선 뉴스 화면으로 전해진 이미지가 잔나비가 속한 페포니뮤직 로고와 유사하다고 지적, 또 자료화면으로 나온 최씨의 자택 형태가 최근 MBC 예능프로그램 '나 혼자 산다'에서 공개한 최정훈의 집과 유사하다는 주장이 나오면서 최 씨의 아들이 최정훈이라는 의혹이 제기됐다.  
/사진=디시인사이드 인디밴드 갤러리이에 잔나비 팬들은 온라인 커뮤니티 디시인사이드 인디밴드 갤러리를 통해 소속사의 입장 표명 촉구 성명문을 발표했다. 성명문에는 ""잔나비의 한 멤버가 과거 학교 폭력 가해자였다는 사실이 알려졌고, 그에 대한 충격이 채 가시기도 전에 다른 멤버에 대한 새로운 의혹이 제기되고 있어 너무나도 참담한 심정을 금할 길이 없기에 '입장 표명 촉구 성명문'을 발표한다""고 적혀 있었다.또한 여기엔 ""잔나비는 인디밴드의 어려운 현실을 딛고 부단히 노력했기에 지금의 많은 팬층을 보유하고 있는 것""이라며 ""계속되는 논란에 대해 너무도 안타까운 마음이 드는 것이 사실""이라고 전했다.팬들은 이날 하루 동안 두 멤버에 대한 논란 제기로 충격에 휩싸였다. 앞서 잔나비 멤버 유영현이 학교 폭력의 가해자였다고 과거가 폭로됐고, 유영현은 팀내 탈퇴를 결정했다.  
/사진=SBS '8뉴스' 방송화면 캡처지난 23일 오후 한 온라인 커뮤니티에는 ""잔나비 멤버에게 당했던 학교폭력을 밝힙니다""는 제목의 글이 올라왔고, 학교폭력 피해자였다는 글쓴이는 ""다른 친구들보다 말이 살짝 어눌했던 나는 많은 괴롭힘을 당했다. 학교를 다닐 수가 없어 전학을 가고 정신치료도 받으며 잊기위해 노력했다""고 털어놨다.이어 ""라이터를 가지고 장난치고, 비닐봉지를 얼굴에 씌우고, 내 사물함에 장난을 치는 건 기본이었다. 반의 웃음거리로 지냈다""며 ""각종 공중파 방송과 광고, 음악패스티벌, 길거리, 카페, 라디오에서 흘러나오는 (잔나비)음악은 나에겐 정말 큰 고통이다. 다시 악몽이 시작되는것 같아서 많이 힘들다""고 밝히며 학교폭력 가해자가 잔나비 멤버 중 한 명이었음을 폭로했다.  24일 논란이 퍼지자 이날 오후 잔나비 소속사 페포니뮤직은 공식 SNS를 통해 ""당사는 학교 폭력 논란과 관련해 본인에게 직접 사실 관계를 확인했고, 유영현은 자신의 잘못을 인정했다""며 ""유영현은 현재 잘못을 깊게 뉘우치고 반성하고 있으며, 과거에 저지른 잘못에 대한 모든 책임을 지고 향후 활동을 중지하기로 했다. 유영현은 잔나비에서 자진 탈퇴해 자숙의 시간을 가질 예정이다""라고 설명했다. 또한 ""더불어 유영현은 진심으로 사죄하며 용서를 구할 것이며, 다른 잔나미 멤버들도 이로 인해 피해를 받으신 분께 어떤 방식으로든 용서를 구할 예정이다""라고 전했다.현재 소속사에선 최정훈에 대한 의혹을 해명한 상태. 이 가운데 잔나비 팬들과 대중들은 유영현이 학교폭력 문제에 대한 자필 사과문까지 써서 올려야 하는 게 아니냐며 분노를 이어가고 있다.한해선 기자 hhs422@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002785830,2019.05.25. 오전 9:50,0,0,,네티즌,"네티즌들 사이에선 뉴스 화면으로 전해진 이미지가 잔나비가 속한 페포니뮤직 로고와 유사하다고 지적, 또 자료화면으로 나온 최씨의 자택 형태가 최근 MBC 예능프로그램 '나 혼자 산다'에서 공개한 최정훈의 집과 유사하다는 주장이 나오면서 최 씨의 아들이 최정훈이라는 의혹이 제기됐다.  
/사진=디시인사이드 인디밴드 갤러리이에 잔나비 팬들은 온라인 커뮤니티 디시인사이드 인디밴드 갤러리를 통해 소속사의 입장 표명 촉구 성명문을 발표했다. 성명문에는 ""잔나비의 한 멤버가 과거 학교 폭력 가해자였다는 사실이 알려졌고, 그에 대한 충격이 채 가시기도 전에 다른 멤버에 대한 새로운 의혹이 제기되고 있어 너무나도 참담한 심정을 금할 길이 없기에 '입장 표명 촉구 성명문'을 발표한다""고 적혀 있었다.또한 여기엔 ""잔나비는 인디밴드의 어려운 현실을 딛고 부단히 노력했기에 지금의 많은 팬층을 보유하고 있는 것""이라며 ""계속되는 논란에 대해 너무도 안타까운 마음이 드는 것이 사실""이라고 전했다.팬들은 이날 하루 동안 두 멤버에 대한 논란 제기로 충격에 휩싸였다. 앞서 잔나비 멤버 유영현이 학교 폭력의 가해자였다고 과거가 폭로됐고, 유영현은 팀내 탈퇴를 결정했다.  
/사진=SBS '8뉴스' 방송화면 캡처지난 23일 오후 한 온라인 커뮤니티에는 ""잔나비 멤버에게 당했던 학교폭력을 밝힙니다""는 제목의 글이 올라왔고, 학교폭력 피해자였다는 글쓴이는 ""다른 친구들보다 말이 살짝 어눌했던 나는 많은 괴롭힘을 당했다. 학교를 다닐 수가 없어 전학을 가고 정신치료도 받으며 잊기위해 노력했다""고 털어놨다.이어 ""라이터를 가지고 장난치고, 비닐봉지를 얼굴에 씌우고, 내 사물함에 장난을 치는 건 기본이었다. 반의 웃음거리로 지냈다""며 ""각종 공중파 방송과 광고, 음악패스티벌, 길거리, 카페, 라디오에서 흘러나오는 (잔나비)음악은 나에겐 정말 큰 고통이다. 다시 악몽이 시작되는것 같아서 많이 힘들다""고 밝히며 학교폭력 가해자가 잔나비 멤버 중 한 명이었음을 폭로했다.  24일 논란이 퍼지자 이날 오후 잔나비 소속사 페포니뮤직은 공식 SNS를 통해 ""당사는 학교 폭력 논란과 관련해 본인에게 직접 사실 관계를 확인했고, 유영현은 자신의 잘못을 인정했다""며 ""유영현은 현재 잘못을 깊게 뉘우치고 반성하고 있으며, 과거에 저지른 잘못에 대한 모든 책임을 지고 향후 활동을 중지하기로 했다. 유영현은 잔나비에서 자진 탈퇴해 자숙의 시간을 가질 예정이다""라고 설명했다. 또한 ""더불어 유영현은 진심으로 사죄하며 용서를 구할 것이며, 다른 잔나미 멤버들도 이로 인해 피해를 받으신 분께 어떤 방식으로든 용서를 구할 예정이다""라고 전했다.현재 소속사에선 최정훈에 대한 의혹을 해명한 상태. 이 가운데 잔나비 팬들과 대중들은 유영현이 학교폭력 문제에 대한 자필 사과문까지 써서 올려야 하는 게 아니냐며 분노를 이어가고 있다.한해선 기자 hhs422@mtstarnews.com"
291,"허영지, 붕어빵으로 뽐낸 '볼 빵빵 귀여움'","허영지./사진=허영지 인스타그램걸 그룹 카라 출신 가수 허영지가 귀여움을 뽐냈다.허영지는 지난 24일 자신의 인스타그램에 ""모두 만나고 싶어. 추억""이라는 글과 함께 사진을 게재했다.사진 속 허영지는 붕어빵 모자를 얼굴에 쓰고 카메라를 응시하고 있다. 특히 허영지는 빵빵해진 볼로 뽐낸 귀여움이 눈길을 끈다.이를 접한 네티즌들은 ""귀여워요"", ""사랑스러워"", ""아름다워요"" 등 다양한 반응을 내놓았다.한편 허영지는  25일 첫 방송되는 채널 A 예능프로그램 '팔아야 귀국 시즌 2'에 출연할 예정이다.이건희 기자 topkeontop12@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002785904,2019.05.25. 오후 5:04,0,0,인스타그램,네티즌,"네티즌들은 ""귀여워요"", ""사랑스러워"", ""아름다워요"" 등 다양한 반응을 내놓았다.한편 허영지는  25일 첫 방송되는 채널 A 예능프로그램 '팔아야 귀국 시즌 2'에 출연할 예정이다.이건희 기자 topkeontop12@mtstarnews.com"
292,"효린 학폭 논란에 가요갤러리 ""그녀 목소리 들을 자신 없다"" 공식성명문 발표","/사진=스타뉴스걸그룹 씨스타 출신 가수 효린이 '학교폭력' 논란으로 도마에 오른 가운데 가요 갤러리에서는 지난 26일 공식 성명문을 발표하고 효린의 '학교폭력', '일진설' 등 의혹에 대한 유감을 표했다.공개된 성명문에 따르면 가요 갤러리는 ""먼저 가요는 우리 인생의 희로애락을 함께하는 동반자이기에, 그 가요를 선물해 준 아티스트 분들께 진심으로 감사의 마음을 표시하고 싶다""며 ""하나의 노래가 탄생하기까지 얼마나 많은 고뇌를 겪어야 하는지 감히 상상도 할 수 없기에, 노래를 반복해서 들을 때마다 전해지는 감정은 미묘하게나마 차이가 발생하는 것 같다는 생각이 든다""고 말했다.이어 ""하지만 오늘 그 감정을 제대로 추스를 수도 없을 만한 커다란 폭풍이 몰아쳤고, 너무나도 참담한 심정을 금할 길이 없어 공식 성명문을 발표한다""고 설명했다.가요 갤러리는 ""2010년 그룹 씨스타의 멤버로 데뷔해 국민들에게 많은 사랑을 받았던 효린은 세상에서 받은 상처와 눈물과 한을 굴절시킨, 사람들에게 희망, 도전, 노력, 성공을 전달한 가수였다""며 ""그녀는 희망의 아이콘, 도전의 아이콘, 그리고 노력의 아이콘이었다""라고 말했다. 또 이들은 ""어둡고 답답한 시기를 특유의 낙천적인 성격으로 잘 이겨냈으며, 아름다움을 품은 희망 가득한 원석의 시대를 보냈다. 새싹처럼 솟아올랐다가 바로 화려한 날개를 활짝 폈고, 많은 사람들에게 노력의 결과가 어떤 건지, 도전 정신이 어떤 건지, 희망을 잃지 않는 것이 어떤 것인지를 직접 몸으로 보여 주었다""며 ""앞으로도 그녀의 미래는 태양처럼 하늘 높이 솟아서 우리를 비출 것 같았다. 하지만 오늘 우리는 그녀에게 품었던 모든 감정을 빼앗겨 버렸다""고 설명했다. 끝으로 가요 갤러리는 ""기억이 선명하지 않다'라는 소속사의 입장은 한 줌의 희망마저 포기하게 만들어, 우리의 마음에 더욱더 큰 혼란을 불러일으켰다""며 ""그동안 많은 명곡을 만들어 냈던, 그녀의 호소력 깊은 목소리를 앞으로는 들을 자신이 없다. 가요 갤러리 일동은 더 이상 그녀의 노래를 수용하고 소비하지 않을 것임을 단호히 선언하는 바이다""라고 전했다.  
/사진=가요갤러리한편 효린은 지난 25일 한 온라인 커뮤니티에 ""학폭 미투, 정말 치가 떨려요""라는 제목의 글이 게재돼 과거 학교폭력 논란에 휩싸였다. 해당 글을 게재한 A씨는 효린과 같은 중학교 출신으로 중학교 1학년 때부터 중학교 3학년 때까지 효린에게 끊임없이 학교 폭력을 당했다고 주장했다. A씨는 ""상습적으로 옷과 현금 등을 빼앗겼고 온갖 이유로 아파트 놀이터에서 폭행을 당했다. 내 친구는 노래방 마이크로 머리도 맞았다""라며 ""효린이 나를 폭행한 이유는 본인의 남자친구 이름이 내 남자친구의 이름과 같아서였다""라고 밝혔다. A씨는 이 주장 이외에도 효린과 관련한 여러 이야기들을 여러 차례 추가로 공개하는 모습을 보였다. 여기에 효린의 당시 졸업 사진도 직접 인증하는 등 자신이 효린으로부터 폭력 피해를 당했음을 재차 강조했다.김혜림 기자 khr0731@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002786152,2019.05.27. 오전 8:22,0,0,,A씨는,"A씨는 효린과 같은 중학교 출신으로 중학교 1학년 때부터 중학교 3학년 때까지 효린에게 끊임없이 학교 폭력을 당했다고 주장했다. A씨는 ""상습적으로 옷과 현금 등을 빼앗겼고 온갖 이유로 아파트 놀이터에서 폭행을 당했다. 내 친구는 노래방 마이크로 머리도 맞았다""라며 ""효린이 나를 폭행한 이유는 본인의 남자친구 이름이 내 남자친구의 이름과 같아서였다""라고 밝혔다. A씨는 이 주장 이외에도 효린과 관련한 여러 이야기들을 여러 차례 추가로 공개하는 모습을 보였다. 여기에 효린의 당시 졸업 사진도 직접 인증하는 등 자신이 효린으로부터 폭력 피해를 당했음을 재차 강조했다.김혜림 기자 khr0731@mtstarnews.com"
293,"고나은, 비키니 몸매 이정도? 아찔한 뒤태 '섹시美'","/사진=고나은 인스타그램걸그룹 레인보우 출신 배우 고나은이 완벽한 몸매를 자랑했다.  고나은은 27일 자신의 인스타그램에 이모티콘과 함께 근황을 담은 한 장의 사진을 게재했다.공개된 사진 속 고나은은 푸른 바다를 배경으로 비키니를 입은 채 앉아있는 모습이다. 특히 고나은은 군살 없는 완벽한 수영복 뒤태를 뽐내 시선을 사로잡는다. 이를 접한 네티즌들은 ""어디에요?"", ""여기 천국맞네"", ""너무 아름다운거 아닌가"", ""몸매 대박"" 등의 반응을 보였다.한편 고나은은 KBS 2TV 주말드라마 '하나뿐인 내편'에 출연한 바 있다.김혜림 기자 khr0731@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002786183,2019.05.27. 오전 9:52,0,0,인스타그램,네티즌,"네티즌들은 ""어디에요?"", ""여기 천국맞네"", ""너무 아름다운거 아닌가"", ""몸매 대박"" 등의 반응을 보였다.한편 고나은은 KBS 2TV 주말드라마 '하나뿐인 내편'에 출연한 바 있다.김혜림 기자 khr0731@mtstarnews.com"
294,"유튜버 배리나 ""OECD 포럼 초청받아서 간 것..루머 그만""","/사진=배리나 유튜브 캡처유튜버 배리나가 경제협력개발기구(OECD) 포럼에 패널로 참석하게 된 과정을 밝혔다.배리나는 27일 SNS를 통해 ""제가 참여한 패널은 소셜미디어&정체성""이라며 ""사이버 상에서 일어나는 폭력들, 그리고 거기에 대한 대응을 어떻게 할 것인지 이야기하는 자리였다""며 ""정부에서 나를 OECD로 보냈다는 것은 말이 안 된다""고 밝혔다.이어 ""계속 정부에서 저를 보냈다고 루머가 만들어져서 말씀드린다. 저는 OECD 측에서 초대해서 간 것""이라며 ""메일 전문을 공개할까 생각했지만 문제가 될 수도 있을 것 같아 메일 제목부분만 공개한다""고 덧붙었다. 앞서 배리나는 지난 21일부터 22일까지(현지시간) 프랑스 파리에서 열린 OECD 포럼에 참석했다. 이 자리에서 그는 한국에서의 온라인 혐오 등에 대해 이야기했다.그러나 이에 대해 일부 네티즌들은 정부에서 배리나가 OECD 포럼에 참여하도록 관여한 것이 아니냐는 의혹을 제기하면서 논란이 불거졌다. 한편 배리나는 15만명 이상의 구독자를 보유한 유튜버다. 이정호 기자 direct119@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002786322,2019.05.27. 오후 6:45,0,0,유튜브,네티즌,네티즌들은 정부에서 배리나가 OECD 포럼에 참여하도록 관여한 것이 아니냐는 의혹을 제기하면서 논란이 불거졌다. 한편 배리나는 15만명 이상의 구독자를 보유한 유튜버다. 이정호 기자 direct119@mtstarnews.com
295,"배정남, 길거리에서 뽐낸 '모델포스'","배정남./사진=배정남 인스타그램배우 배정남이 '모델포스'를 뽐냈다.배정남은 28일 자신의 인스타그램에 ""아따 덥네""라는 글과 함께 사진을 게재했다.사진 속 배정남은 외국으로 보이는 한 거리에서 재킷 상의를 한 손에 집어든 채 카메라를 응시하고 있다. 특히 배정남의 군살 없는 몸매와 함께 평범한 사진도 '화보'로 만들어버리는 그만의 분위기가 눈길을 끈다.이를 접한 네티즌들은 ""멋져요"", ""간지 폭발"", ""잘 생겼어요"" 등 다양한 반응을 내놓았다.한편 배정남은 지난 24일 종영한 tvN 예능 프로그램 '스페인 하숙'에 출연해 예능감을 뽐냈다.이건희 기자 topkeontop12@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002786368,2019.05.28. 오전 12:56,0,0,인스타그램,네티즌,"네티즌들은 ""멋져요"", ""간지 폭발"", ""잘 생겼어요"" 등 다양한 반응을 내놓았다.한편 배정남은 지난 24일 종영한 tvN 예능 프로그램 '스페인 하숙'에 출연해 예능감을 뽐냈다.이건희 기자 topkeontop12@mtstarnews.com"
296,"배정남, 애기얼굴 어플로 동안 미모 발산..'수염 난 어린이'","배정남./사진=배정남 인스타그램배우 배정남이 애기얼굴 애플리케이션을 인증하며 귀여움을 자아냈다.배정남은 28일 자신의 인스타그램에 ""재미있네. 쪼매 늙은 정남 어린이""라는 글과 함께 사진을 게재했다.사진 속 배정남은 애기얼굴 애클리케이션을 활용해 카메라를 응시하고 있다. 특히 한층 어려진 그의 모습이 눈길을 끈다.이를 접한 네티즌들은 ""수염 난 어린이"", ""눈썹은 그대로네요"", ""귀요미다"" 등 다양한 반응을 내놓았다.한편 배정남은 지난 24일 종영한 tvN 예능 프로그램 '스페인 하숙'에서 예능감을 뽐냈다.이건희 기자 topkeontop12@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002786402,2019.05.28. 오전 9:00,0,0,인스타그램,네티즌,"네티즌들은 ""수염 난 어린이"", ""눈썹은 그대로네요"", ""귀요미다"" 등 다양한 반응을 내놓았다.한편 배정남은 지난 24일 종영한 tvN 예능 프로그램 '스페인 하숙'에서 예능감을 뽐냈다.이건희 기자 topkeontop12@mtstarnews.com"
297,"배정남, 애기얼굴 어플로 동안 미모 발산..'수염 난 어린이'","배정남./사진=배정남 인스타그램배우 배정남이 애기얼굴 애플리케이션을 인증하며 귀여움을 자아냈다.배정남은 28일 자신의 인스타그램에 ""재미있네. 쪼매 늙은 정남 어린이""라는 글과 함께 사진을 게재했다.사진 속 배정남은 애기얼굴 애클리케이션을 활용해 카메라를 응시하고 있다. 특히 한층 어려진 그의 모습이 눈길을 끈다.이를 접한 네티즌들은 ""수염 난 어린이"", ""눈썹은 그대로네요"", ""귀요미다"" 등 다양한 반응을 내놓았다.한편 배정남은 지난 24일 종영한 tvN 예능 프로그램 '스페인 하숙'에서 예능감을 뽐냈다.이건희 기자 topkeontop12@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002786413,2019.05.28. 오전 9:00,0,0,인스타그램,네티즌,"네티즌들은 ""수염 난 어린이"", ""눈썹은 그대로네요"", ""귀요미다"" 등 다양한 반응을 내놓았다.한편 배정남은 지난 24일 종영한 tvN 예능 프로그램 '스페인 하숙'에서 예능감을 뽐냈다.이건희 기자 topkeontop12@mtstarnews.com"
298,"JTBC 측 ""'씨엘나인' 제작 무산..씨엘·패리스힐튼 출연도 무산""(공식)","가수 씨엘 / 사진=김창현 기자 chmt@가수 씨엘의 이름을 걸고 론칭하려던 JTBC 예능프로그램 '씨엘나인'(가제) 제작이 무산됐다.JTBC 관계자는 28일 스타뉴스에 ""'씨엘나인'의 제작이 최종 무산됐다""며 ""'씨엘나인'은 기획 단계에서 방향이 바뀌어 새로운 프로그램 구상 중이다. 씨엘의 출연도 무산됐다""고 밝혔다.이어 ""'씨엘나인'을 준비 중이던 제작진의 새 프로그램이 선보여질 것""이라고 전했다. 앞서 JTBC2에서 씨엘을 호스트로 한 '씨엘나인'이 방송된다고 전해졌다. 특히 첫 방송에서는 할리우드 스타 패리스 힐튼이 내한과 함께 특별 게스트로 출연을 조율 중이라고도 알려져 기대를 모았다.한해선 기자 hhs422@mtstarnews.com",https://entertain.naver.com/ranking/read?oid=108&aid=0002786466,2019.05.28. 오후 1:59,0,0,,관계자,"관계자는 28일 스타뉴스에 ""'씨엘나인'의 제작이 최종 무산됐다""며 ""'씨엘나인'은 기획 단계에서 방향이 바뀌어 새로운 프로그램 구상 중이다. 씨엘의 출연도 무산됐다""고 밝혔다.이어 ""'씨엘나인'을 준비 중이던 제작진의 새 프로그램이 선보여질 것""이라고 전했다. 앞서 JTBC2에서 씨엘을 호스트로 한 '씨엘나인'이 방송된다고 전해졌다. 특히 첫 방송에서는 할리우드 스타 패리스 힐튼이 내한과 함께 특별 게스트로 출연을 조율 중이라고도 알려져 기대를 모았다.한해선 기자 hhs422@mtstarnews.com"
